algorithm,user_id,diversity_mode,solution_rank,preference,cost,time,penalty,nutrition_penalty,diversity_score,breakfast_ids,lunch_dinner_ids,menu_ids,nutrient_totals,dri_limits
SPEA2,1,with_diversity,11,35.3,14.44,323.0,0.948191,0.948191,8,"[94, 11]","[379, 388, 400, 317, 342, 272, 381, 376, 147]","[94, 11, 379, 388, 400, 317, 342, 272, 381, 376, 147]","{""Calcium, Ca"": 1420.1003, ""Copper, Cu"": 1.0580960000000001, ""Iron, Fe"": 15.346499999999999, ""Magnesium, Mg"": 376.2634, ""Manganese, Mn"": 5.760679, ""Phosphorus, P"": 1663.5712999999998, ""Sodium, Na"": 2611.1158, ""Potassium, K"": 4501.4457, ""Zinc, Zn"": 12.98578, ""Carbohydrate, by difference"": 341.2449, ""Fiber, total dietary"": 36.08309, ""Protein"": 77.87682999999998, ""Energy"": 2749.834, ""Vitamin A"": 327.24069, ""Vitamin B-6"": 2.6111169999999997, ""Vitamin B-12"": 17.957423000000002, ""Vitamin C, total ascorbic acid"": 163.23221, ""Vitamin D"": 9.268662700000002, ""Vitamin E (alpha-tocopherol)"": 45.240849999999995, ""Thiamin"": 11.263783, ""Riboflavin"": 1.993719, ""Niacin"": 10.540534000000001, ""Pantothenic acid"": 10.277716, ""Vitamin B-9 Folic acid"": 471.98924, ""Vitamin B-7"": 35.168319999999994, ""Total lipid (fat)"": 127.61677}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,12,96.7,25.99,485.0,0.603554,0.603554,12,"[31, 70, 7, 86, 36, 74, 6]","[131, 197, 167, 402, 200, 108, 285, 161, 245, 376, 336]","[31, 70, 7, 86, 36, 74, 6, 131, 197, 167, 402, 200, 108, 285, 161, 245, 376, 336]","{""Calcium, Ca"": 1022.8460699999998, ""Copper, Cu"": 1.8122396, ""Iron, Fe"": 19.647079, ""Magnesium, Mg"": 485.23254, ""Manganese, Mn"": 6.5281832, ""Phosphorus, P"": 1545.632, ""Sodium, Na"": 2359.5091, ""Potassium, K"": 4336.827799999999, ""Zinc, Zn"": 15.020961000000003, ""Carbohydrate, by difference"": 303.62434, ""Fiber, total dietary"": 37.302785000000014, ""Protein"": 82.374844, ""Energy"": 2681.2866000000004, ""Vitamin A"": 854.1743700000001, ""Vitamin B-6"": 2.8784771, ""Vitamin B-12"": 9.677176, ""Vitamin C, total ascorbic acid"": 108.50093199999999, ""Vitamin D"": 1.3798165, ""Vitamin E (alpha-tocopherol)"": 40.763679999999994, ""Thiamin"": 5.583781499999999, ""Riboflavin"": 3.2424223999999997, ""Niacin"": 11.505578000000002, ""Pantothenic acid"": 21.1369623, ""Vitamin B-9 Folic acid"": 365.97711999999996, ""Vitamin B-7"": 24.059932, ""Total lipid (fat)"": 137.98412999999996}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,13,115.7,33.41,529.0,0.959288,0.959288,12,"[42, 44, 91, 31, 22]","[218, 257, 271, 404, 273, 105, 401, 283, 248, 108, 161, 245, 336, 266]","[42, 44, 91, 31, 22, 218, 257, 271, 404, 273, 105, 401, 283, 248, 108, 161, 245, 336, 266]","{""Calcium, Ca"": 762.5820199999999, ""Copper, Cu"": 1.3821273, ""Iron, Fe"": 16.455511799999996, ""Magnesium, Mg"": 379.52766999999994, ""Manganese, Mn"": 2.0294033, ""Phosphorus, P"": 663.90324, ""Sodium, Na"": 2315.86204, ""Potassium, K"": 3481.5546, ""Zinc, Zn"": 7.586182900000001, ""Carbohydrate, by difference"": 344.70569000000006, ""Fiber, total dietary"": 34.045213000000004, ""Protein"": 63.54338200000001, ""Energy"": 2674.3000300000003, ""Vitamin A"": 922.7888267999998, ""Vitamin B-6"": 1.8211967000000002, ""Vitamin B-12"": 26.973144400000002, ""Vitamin C, total ascorbic acid"": 234.88614199999998, ""Vitamin D"": 0.0937935, ""Vitamin E (alpha-tocopherol)"": 36.97259, ""Thiamin"": 8.988470499999998, ""Riboflavin"": 4.8112887, ""Niacin"": 11.4288792, ""Pantothenic acid"": 36.246645099999995, ""Vitamin B-9 Folic acid"": 365.30931, ""Vitamin B-7"": 10.632052, ""Total lipid (fat)"": 137.3141482}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,14,44.1,14.34,240.0,1.111313,1.111313,5,"[74, 36, 6, 93, 48]","[315, 172, 336, 266]","[74, 36, 6, 93, 48, 315, 172, 336, 266]","{""Calcium, Ca"": 929.8584400000002, ""Copper, Cu"": 1.1255112, ""Iron, Fe"": 16.489670999999998, ""Magnesium, Mg"": 377.91131999999993, ""Manganese, Mn"": 1.9536802, ""Phosphorus, P"": 1384.9179400000003, ""Sodium, Na"": 1597.4886, ""Potassium, K"": 4141.388800000001, ""Zinc, Zn"": 16.571581, ""Carbohydrate, by difference"": 87.85137, ""Fiber, total dietary"": 33.175522, ""Protein"": 90.06978199999999, ""Energy"": 1916.3131300000002, ""Vitamin A"": 364.21524999999997, ""Vitamin B-6"": 1.968102, ""Vitamin B-12"": 13.56812, ""Vitamin C, total ascorbic acid"": 103.36242200000001, ""Vitamin D"": 0.8621656, ""Vitamin E (alpha-tocopherol)"": 35.58307, ""Thiamin"": 3.918179, ""Riboflavin"": 3.4497496999999995, ""Niacin"": 14.1634002, ""Pantothenic acid"": 109.44572, ""Vitamin B-9 Folic acid"": 329.11651, ""Vitamin B-7"": 11.725247, ""Total lipid (fat)"": 137.9537402}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,15,71.3,19.61,338.0,1.018536,1.018536,9,"[50, 88, 67, 6]","[210, 248, 404, 310, 395, 358, 161]","[50, 88, 67, 6, 210, 248, 404, 310, 395, 358, 161]","{""Calcium, Ca"": 1240.3444, ""Copper, Cu"": 1.1250348000000001, ""Iron, Fe"": 20.023860999999997, ""Magnesium, Mg"": 462.2819, ""Manganese, Mn"": 0.9553758, ""Phosphorus, P"": 1201.5562, ""Sodium, Na"": 2596.6441, ""Potassium, K"": 3696.1497, ""Zinc, Zn"": 13.899215900000002, ""Carbohydrate, by difference"": 338.03532, ""Fiber, total dietary"": 25.306337, ""Protein"": 98.4496, ""Energy"": 2604.275, ""Vitamin A"": 1294.1858600000003, ""Vitamin B-6"": 2.848357, ""Vitamin B-12"": 13.887679, ""Vitamin C, total ascorbic acid"": 278.10644, ""Vitamin D"": 1.4756961, ""Vitamin E (alpha-tocopherol)"": 20.876720000000006, ""Thiamin"": 5.931703200000001, ""Riboflavin"": 3.0498969999999996, ""Niacin"": 15.693454000000001, ""Pantothenic acid"": 16.771060000000002, ""Vitamin B-9 Folic acid"": 151.81309, ""Vitamin B-7"": 18.151908, ""Total lipid (fat)"": 134.89509}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,16,77.7,25.73,237.0,0.588085,0.588085,8,"[59, 76, 82, 86]","[399, 218, 257, 404, 105, 248, 285, 161, 245, 336, 266]","[59, 76, 82, 86, 399, 218, 257, 404, 105, 248, 285, 161, 245, 336, 266]","{""Calcium, Ca"": 1041.07402, ""Copper, Cu"": 1.3697525000000002, ""Iron, Fe"": 18.561621999999996, ""Magnesium, Mg"": 372.98751999999996, ""Manganese, Mn"": 1.9944371, ""Phosphorus, P"": 600.10984, ""Sodium, Na"": 2170.75601, ""Potassium, K"": 3635.1708999999996, ""Zinc, Zn"": 7.552524900000001, ""Carbohydrate, by difference"": 291.358631, ""Fiber, total dietary"": 36.116734900000004, ""Protein"": 51.242391999999995, ""Energy"": 2527.5621300000003, ""Vitamin A"": 624.2400439, ""Vitamin B-6"": 1.8064738, ""Vitamin B-12"": 18.3693691, ""Vitamin C, total ascorbic acid"": 132.152702, ""Vitamin D"": 2.8367547, ""Vitamin E (alpha-tocopherol)"": 28.72895, ""Thiamin"": 3.2275750000000007, ""Riboflavin"": 3.2080452999999998, ""Niacin"": 10.819014200000002, ""Pantothenic acid"": 22.802582, ""Vitamin B-9 Folic acid"": 429.22281000000004, ""Vitamin B-7"": 9.097853, ""Total lipid (fat)"": 137.94544819999996}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,17,52.4,13.33,479.0,0.782624,0.782624,10,"[18, 74, 60]","[283, 248, 96, 197, 402, 344, 200, 284, 336]","[18, 74, 60, 283, 248, 96, 197, 402, 344, 200, 284, 336]","{""Calcium, Ca"": 699.967938, ""Copper, Cu"": 2.239332, ""Iron, Fe"": 24.8497833, ""Magnesium, Mg"": 565.23645, ""Manganese, Mn"": 7.2264178, ""Phosphorus, P"": 1566.3555128, ""Sodium, Na"": 1987.3642, ""Potassium, K"": 3999.310788, ""Zinc, Zn"": 15.461659000000001, ""Carbohydrate, by difference"": 344.45204, ""Fiber, total dietary"": 35.229752000000005, ""Protein"": 64.91700329999999, ""Energy"": 2636.9087000000004, ""Vitamin A"": 248.45694680000003, ""Vitamin B-6"": 4.1578368999999995, ""Vitamin B-12"": 16.422012000000002, ""Vitamin C, total ascorbic acid"": 253.349102, ""Vitamin D"": 1.1992377, ""Vitamin E (alpha-tocopherol)"": 56.420820000000006, ""Thiamin"": 11.476877, ""Riboflavin"": 5.9885464, ""Niacin"": 22.610371999999998, ""Pantothenic acid"": 32.210710000000006, ""Vitamin B-9 Folic acid"": 397.3104, ""Vitamin B-7"": 40.952825, ""Total lipid (fat)"": 121.58825999999999}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,18,106.4,30.72,489.0,0.850234,0.850234,11,"[70, 11, 86, 90]","[399, 218, 257, 271, 404, 273, 105, 401, 283, 248, 161, 245, 147, 266]","[70, 11, 86, 90, 399, 218, 257, 271, 404, 273, 105, 401, 283, 248, 161, 245, 147, 266]","{""Calcium, Ca"": 1141.13418, ""Copper, Cu"": 1.4029109999999998, ""Iron, Fe"": 23.551423999999997, ""Magnesium, Mg"": 433.58891, ""Manganese, Mn"": 2.6105353, ""Phosphorus, P"": 826.77194, ""Sodium, Na"": 2589.2410400000003, ""Potassium, K"": 5057.4174, ""Zinc, Zn"": 8.5627019, ""Carbohydrate, by difference"": 344.85684999999995, ""Fiber, total dietary"": 53.563103000000005, ""Protein"": 72.671676, ""Energy"": 2754.68213, ""Vitamin A"": 79.26931069999999, ""Vitamin B-6"": 2.4548346, ""Vitamin B-12"": 36.0050744, ""Vitamin C, total ascorbic acid"": 224.088682, ""Vitamin D"": 0.0665935, ""Vitamin E (alpha-tocopherol)"": 45.79892, ""Thiamin"": 10.209347, ""Riboflavin"": 6.222455299999999, ""Niacin"": 14.2912392, ""Pantothenic acid"": 47.824164800000005, ""Vitamin B-9 Folic acid"": 596.0642899999999, ""Vitamin B-7"": 16.076438, ""Total lipid (fat)"": 135.68805820000003}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,19,92.0,23.49,720.0,0.64917,0.64917,13,"[88, 67, 6, 54, 24, 90]","[248, 404, 310, 395, 361, 376, 384, 282, 252, 179, 312, 141, 319]","[88, 67, 6, 54, 24, 90, 248, 404, 310, 395, 361, 376, 384, 282, 252, 179, 312, 141, 319]","{""Calcium, Ca"": 1508.0727999999997, ""Copper, Cu"": 1.862358, ""Iron, Fe"": 25.361659, ""Magnesium, Mg"": 668.8626999999999, ""Manganese, Mn"": 3.8742197999999997, ""Phosphorus, P"": 1763.069, ""Sodium, Na"": 2591.2793, ""Potassium, K"": 7290.229700000001, ""Zinc, Zn"": 10.936718899999999, ""Carbohydrate, by difference"": 329.8141, ""Fiber, total dietary"": 40.808187000000004, ""Protein"": 107.14542999999999, ""Energy"": 2725.9286000000006, ""Vitamin A"": 1469.6574699999999, ""Vitamin B-6"": 5.113435, ""Vitamin B-12"": 15.5263455, ""Vitamin C, total ascorbic acid"": 688.9901879999999, ""Vitamin D"": 0.9795197, ""Vitamin E (alpha-tocopherol)"": 47.5197535, ""Thiamin"": 7.611846900000001, ""Riboflavin"": 5.424046099999999, ""Niacin"": 29.315900000000006, ""Pantothenic acid"": 42.700250999999994, ""Vitamin B-9 Folic acid"": 562.2732100000001, ""Vitamin B-7"": 27.757401, ""Total lipid (fat)"": 135.96883000000003}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,20,93.4,25.25,560.0,0.627681,0.627681,10,"[48, 39, 17, 13]","[248, 96, 131, 197, 167, 402, 344, 108, 285, 286, 161, 245]","[48, 39, 17, 13, 248, 96, 131, 197, 167, 402, 344, 108, 285, 286, 161, 245]","{""Calcium, Ca"": 1282.58133, ""Copper, Cu"": 2.2707556, ""Iron, Fe"": 21.977824000000002, ""Magnesium, Mg"": 484.3035, ""Manganese, Mn"": 4.6189982, ""Phosphorus, P"": 1884.2044999999998, ""Sodium, Na"": 2569.7392, ""Potassium, K"": 6847.2062, ""Zinc, Zn"": 14.419481000000001, ""Carbohydrate, by difference"": 339.53512000000006, ""Fiber, total dietary"": 58.97735700000001, ""Protein"": 88.77078, ""Energy"": 2750.9656, ""Vitamin A"": 802.3508800000001, ""Vitamin B-6"": 3.9727021000000002, ""Vitamin B-12"": 7.137184, ""Vitamin C, total ascorbic acid"": 332.716772, ""Vitamin D"": 0.2558739, ""Vitamin E (alpha-tocopherol)"": 51.47512999999999, ""Thiamin"": 12.7427215, ""Riboflavin"": 3.5615508, ""Niacin"": 22.193268, ""Pantothenic acid"": 27.462292300000005, ""Vitamin B-9 Folic acid"": 520.70582, ""Vitamin B-7"": 23.959031999999997, ""Total lipid (fat)"": 132.84491}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
SPEA2,1,with_diversity,21,80.5,18.36,345.0,0.868343,0.868343,7,"[74, 36, 6, 93, 48]","[399, 218, 257, 271, 404, 273, 336]","[74, 36, 6, 93, 48, 399, 218, 257, 271, 404, 273, 336]","{""Calcium, Ca"": 1550.4153000000003, ""Copper, Cu"": 0.7536457999999999, ""Iron, Fe"": 16.484907, ""Magnesium, Mg"": 415.54185, ""Manganese, Mn"": 1.5258701000000001, ""Phosphorus, P"": 841.8654999999999, ""Sodium, Na"": 1780.1563, ""Potassium, K"": 2963.2178, ""Zinc, Zn"": 7.5032009, ""Carbohydrate, by difference"": 155.44929000000002, ""Fiber, total dietary"": 19.810801, ""Protein"": 60.750150000000005, ""Energy"": 2066.6361, ""Vitamin A"": 388.4454839, ""Vitamin B-6"": 1.4375409, ""Vitamin B-12"": 27.248304400000002, ""Vitamin C, total ascorbic acid"": 115.96804, ""Vitamin D"": 0.8747934999999999, ""Vitamin E (alpha-tocopherol)"": 39.615790000000004, ""Thiamin"": 9.6486132, ""Riboflavin"": 5.6181951, ""Niacin"": 8.255138, ""Pantothenic acid"": 40.1414378, ""Vitamin B-9 Folic acid"": 510.9433700000001, ""Vitamin B-7"": 11.894026999999998, ""Total lipid (fat)"": 137.97143}","{""Calcium, Ca"": [1000.0, 2500.0], ""Copper, Cu"": [0.9, 10.0], ""Iron, Fe"": [18.0, 45.0], ""Magnesium, Mg"": [310.0, 660.0], ""Manganese, Mn"": [1.8, 11.0], ""Phosphorus, P"": [700.0, 4000.0], ""Sodium, Na"": [1500.0, 2300.0], ""Potassium, K"": [4700.0, 10000.0], ""Zinc, Zn"": [8.0, 40.0], ""Carbohydrate, by difference"": [170.0, 300.0], ""Fiber, total dietary"": [20.0, 9999.0], ""Protein"": [40.0, 100.0], ""Energy"": [2000.0, 2400.0], ""Vitamin A"": [700.0, 3000.0], ""Vitamin B-6"": [1.3, 100.0], ""Vitamin B-12"": [2.4, 10000.0], ""Vitamin C, total ascorbic acid"": [75.0, 2000.0], ""Vitamin D"": [600.0, 4000.0], ""Vitamin E (alpha-tocopherol)"": [15.0, 1000.0], ""Thiamin"": [1.1, 10000.0], ""Riboflavin"": [1.1, 10000.0], ""Niacin"": [14.0, 35.0], ""Pantothenic acid"": [5.0, 10000.0], ""Vitamin B-9 Folic acid"": [400.0, 1000.0], ""Vitamin B-7"": [30.0, 10000.0], ""Total lipid (fat)"": [40.0, 120.0]}"
